"X0","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38"
10.0248,0.0455656,0.24655,28.8479,6.74495,-0.659671,-12.0576,-6.60334,-27.0594,-3.65754,-87.412,99.7624,36.2195,2.12044,-65.8031,-14.1357,1.36785,-0.436519,-97.8392,0.29337,0.676594,-2.69943,94.8683,-11.135,98.4245,0.0795988,-86.8727,72.6735,-62.8731,5.2549,88.9788,12.9249,79.7775,2.03462,-40.9893,20.5711,-19.5662,-13.5861,-21.8455
9.68825,-0.0658782,0.265007,30.5346,8.44312,-0.44062,-12.1004,-7.19205,-27.5397,-4.35392,-87.493,99.952,36.7074,2.28712,-65.7862,-14.4151,1.47101,-0.52108,-97.5398,5.98733,-4.581,-2.14252,94.7883,-10.934,97.255,-0.506262,-87.2059,72.9675,-63.1615,5.10508,88.7644,13.3791,79.8325,2.81883,-39.7708,20.4836,-18.8622,-14.2828,-17.9687
9.68825,-0.0549415,0.265007,30.5346,8.42096,-0.44062,-12.0778,-7.19205,-27.5397,-4.33185,-87.4584,99.952,36.7074,2.28696,-65.7862,-14.4733,1.47101,-0.52108,-97.5518,5.98733,-4.581,-2.14252,94.7883,-10.934,97.255,-0.506262,-87.1877,72.9675,-63.1549,5.1075,88.7644,13.3454,79.8325,2.82147,-39.7626,20.5079,-18.8624,-14.2828,-17.9652
9.88437,0.0223854,0.238185,28.8274,6.84003,-0.669516,-12.0414,-6.60209,-27.0517,-3.86674,-87.574,99.7432,36.341,2.17407,-65.7988,-13.6429,1.34367,-0.452496,-97.5879,0.284682,0.742274,-1.42501,94.657,-11.3925,98.4272,0.189927,-86.8513,72.6599,-62.9366,5.25229,88.9714,12.9453,79.7729,2.17831,-41.004,19.5399,-19.4644,-13.5769,-21.8249
9.91722,0.0854832,0.298781,30.9205,6.53118,-0.540952,-12.0368,-6.56245,-27.0016,-4.15116,-87.4674,99.7546,36.711,2.12167,-65.7313,-13.9273,1.4448,-0.513083,-97.6883,0.353168,0.660418,-2.38638,94.6791,-11.1851,98.4232,0.140925,-87.1242,72.6641,-63.0626,5.18484,89.0229,13.1104,79.8187,2.26886,-40.9226,19.5109,-19.3138,-13.4536,-21.8622
9.67308,-0.0623078,0.265007,30.5346,8.44312,-0.466828,-12.0912,-7.24684,-27.5255,-4.72153,-87.4584,99.952,36.7074,2.28696,-65.7862,-14.4047,1.47101,-0.52108,-97.5354,5.93393,-4.54393,-2.1344,94.7883,-10.9214,97.255,-0.501787,-87.1877,72.9818,-63.1368,5.0871,88.7644,13.3314,79.8325,2.81409,-39.7713,20.5475,-18.8759,-14.2828,-17.9687
-0.276431,0.037422,0.249024,-0.548385,22.4133,11.0321,-45.8371,15.4263,-3.46353,-79.4647,8.98187,2.06148,14.5458,-92.2201,5.01927,-0.583953,81.7852,-87.4549,14.7152,-34.4,-16.8477,-22.2301,-26.0726,-50.7458,6.66032,-26.7634,10.5982,-97.506,25.1157,99.2934,21.8876,-6.17367,-40.2202,-43.4237,69.5992,84.7923,-19.888,-3.06409,12.8248
-0.402986,-0.021515,0.145693,-0.531767,17.7763,10.1968,-45.7691,-53.7116,-3.71906,-80.495,9.0687,1.95218,13.4257,-95.9762,5.48152,-0.423458,81.7985,-87.3868,14.2852,-34.385,-16.5019,-22.0467,-25.3148,-50.6077,6.64077,-6.67164,10.7678,-97.547,24.9568,99.6892,21.3023,-2.43329,-39.3913,-44.7697,69.6121,85.057,-18.9056,-2.29472,10.7263
-0.453767,-0.0102131,0.130838,-0.568572,17.7798,10.2719,-45.7701,-53.7074,-3.64331,-80.4955,9.06506,1.96313,13.4331,-95.9516,5.46975,-0.427209,81.8013,-88.6776,14.2813,-34.3865,-16.528,-22.0467,-25.3148,-50.6173,6.67517,-6.67164,10.8135,-97.5461,24.9986,99.6892,21.3072,-2.43933,-39.4194,-44.7808,69.6032,85.0453,-18.6294,-2.24861,10.7459
-0.423291,0.0189963,0.181967,-0.492697,18.8336,10.4038,-45.8116,14.2477,-3.73326,-80.269,8.94453,1.94069,13.7048,-95.9723,4.99516,-0.536945,81.8264,-87.3432,13.2823,-34.4205,-16.5374,-22.8665,-25.1464,-50.6285,6.74882,-5.16909,10.7963,-97.6431,25.0049,99.4677,21.6645,-2.27557,-39.4478,-44.312,69.9837,85.0477,-11.4125,-2.41816,10.7136
-0.45145,-0.021515,0.130838,-0.542568,17.7798,10.2012,-45.7701,-53.7381,-3.7456,-80.4784,9.0646,1.96313,13.4443,-95.9764,5.46975,-0.423458,81.7985,-87.3868,14.2852,-34.385,-16.5019,-22.048,-25.3148,-50.6077,6.64077,-6.67164,10.7678,-97.5461,24.9568,99.6892,21.3103,-2.44438,-39.4359,-44.7615,69.6121,85.057,-18.9056,-2.30129,10.7199
-0.423291,0.0189963,0.181967,-0.492697,18.8336,10.4038,-45.8116,14.2477,-3.73326,-80.269,8.94453,1.94069,13.7048,-95.9723,4.99516,-0.536945,81.8264,-87.3432,13.2823,-34.4205,-16.5374,-22.8665,-25.1464,-50.6285,6.74882,-5.16909,10.7963,-97.6431,25.0049,99.4677,21.6645,-2.27557,-39.4478,-44.312,69.9837,85.0477,-11.4125,-2.41816,10.7136
-0.453767,-0.0102131,0.130838,-0.568572,17.7798,10.2719,-45.7701,-53.7055,-3.6428,-80.4955,9.14782,1.9683,13.4325,-95.9516,5.46533,-0.427209,81.8013,-87.3752,14.2813,-34.385,-16.5431,-22.0467,-25.3148,-50.6173,6.67517,-6.67164,10.8135,-97.5461,24.9986,99.6892,21.3018,-2.43933,-39.3653,-44.7798,69.6032,85.0453,-18.6294,-2.24908,10.749
-0.457742,-0.021515,0.128781,-0.506666,17.7798,10.3218,-45.7701,-53.7055,-3.64307,-80.4955,9.06985,1.96406,13.2433,-95.9764,5.47783,-0.427209,81.8045,-87.3752,14.2813,-34.2888,-16.5019,-22.0467,-25.3148,-50.6054,6.67871,-6.67164,10.7678,-97.5461,24.9546,99.6892,21.3072,-2.44438,-39.3743,-44.7798,69.6121,85.0316,-18.6194,-2.22419,10.7405
-0.276129,0.0411537,0.551314,-0.562008,22.4011,11.0245,-45.8371,15.4241,-3.45107,-79.4647,9.01649,2.02384,14.52,-92.2111,5.00646,-0.596397,81.7852,-87.5719,14.7335,-34.4,-16.8477,-22.0108,-26.0549,-50.7568,6.6424,-26.732,10.9766,-97.5084,25.1119,99.2934,21.8884,-6.19223,-40.2202,-43.4273,69.6073,84.7237,-19.904,-2.98112,12.8321
-0.276129,0.0411537,0.253337,-0.526604,22.2231,11.0721,-45.8371,14.8184,-3.46353,-79.4348,9.12607,2.02677,14.5442,-92.2111,5.1241,-0.583953,81.7815,-87.4318,14.6648,-34.4049,-16.86,-22.0292,-26.0549,-50.7662,6.79555,-26.7471,10.5875,-97.5056,25.1104,99.2934,21.8884,-6.18432,-40.2202,-43.4237,69.7947,84.803,-19.9,-3.07228,12.7785
-0.453767,-0.0102131,0.130838,-0.568572,17.7798,10.2719,-45.7701,-53.7055,-3.6428,-80.4955,9.14782,1.96313,13.4325,-95.9516,5.46975,-0.427209,81.8013,-87.3752,14.2813,-34.385,-16.5431,-22.0467,-25.3148,-50.6173,6.67517,-6.67164,10.8135,-97.5461,24.9986,99.6892,21.3018,-2.43933,-39.3653,-44.7798,69.6032,85.0453,-18.6294,-2.24908,10.7459
-0.276129,0.027295,0.248585,-0.562008,22.4089,11.025,-45.8269,15.4171,-3.46227,-79.4647,9.04195,2.06872,14.5562,-92.2207,5.0576,-0.589645,81.7603,-87.4482,14.7365,-34.4,-16.8017,-21.3643,-26.0564,-50.7658,6.68791,-26.7492,10.563,-97.5152,25.0251,99.2917,21.8884,-6.08139,-40.245,-43.413,69.6073,84.8021,-20.0865,-3.07803,12.8321
-0.453767,-0.0262031,0.137452,-0.542568,17.7658,10.2012,-45.7701,-53.7362,-3.7456,-80.4842,9.0687,1.96313,13.4328,-95.936,5.46975,-0.422255,81.7985,-87.3864,14.2852,-34.3935,-16.5019,-22.0467,-25.2072,-50.6077,6.6461,-6.67164,10.7678,-97.5597,24.9568,99.7174,21.3135,-2.43933,-39.3913,-44.7697,69.6203,85.057,-18.9,-2.33038,10.7263
-0.432545,0.00476982,0.178419,-0.642584,18.8627,10.4023,-45.6473,14.336,-3.75848,-80.2749,9.07058,1.97101,13.7048,-95.9882,5.12716,-0.534426,81.818,-87.3034,13.2776,-34.4112,-16.6546,-22.8659,-25.2046,-50.7875,6.74882,-5.17439,10.791,-97.6381,25.0004,99.4599,21.5714,-2.66003,-39.4841,-44.7902,69.9819,85.0324,-11.4172,-2.37553,10.6079
-0.423291,0.0189963,0.19413,-0.492697,18.8336,10.4029,-45.8116,14.2774,-3.73326,-80.2695,8.94453,1.94069,13.7048,-95.9119,4.99516,-0.530574,81.8362,-87.3432,13.2823,-34.4224,-16.5004,-22.8665,-25.1464,-50.6285,6.7455,-5.19924,10.7963,-97.6271,25.0049,99.4677,21.6238,-2.27557,-39.4567,-44.312,69.984,85.0477,-11.4125,-2.41816,10.7136
-0.481865,-0.0624169,-0.0458865,-0.479549,17.6678,10.1814,-45.7368,14.6041,-3.53942,-80.3201,9.03497,1.85274,13.7933,-95.7409,5.30668,-0.37379,81.6543,-87.4676,14.5707,-34.4174,-16.6191,-22.8268,-25.2625,-50.7298,6.73381,-5.33713,11.1049,-97.5417,25.0826,99.562,21.7256,-2.80881,-39.4284,-44.2614,69.6515,85.1375,-18.8331,-2.18629,10.8254
-0.271992,0.0448533,0.255304,-0.562008,22.3436,11.0321,-45.8371,15.4198,-3.50899,-79.5242,9.01566,1.99633,14.5442,-92.2172,5.05824,-0.584061,81.8159,-87.4482,14.7335,-34.3887,-16.9996,-22.0108,-26.1931,-50.7838,6.66498,-26.7595,10.5875,-97.5057,25.0941,99.2934,21.8884,-6.18432,-40.2202,-43.3824,69.606,84.7094,-19.8899,-3.11388,12.8383
-0.453767,-0.0102131,0.130838,-0.568572,17.7798,10.2719,-45.7701,-53.7055,-3.64331,-80.4955,9.06506,1.96313,13.4325,-95.9516,5.46975,-0.427209,81.8013,-87.3752,14.2813,-34.385,-16.5431,-22.0467,-25.3148,-50.6173,6.67517,-6.67164,10.8135,-97.5461,24.9986,99.6892,21.3018,-2.43933,-39.3653,-44.7798,69.6032,85.0453,-18.6294,-2.24908,10.7459
-0.468982,-0.052064,0.215469,-0.462605,17.8799,10.3429,-45.7281,-53.6201,-3.74454,-80.3014,9.10272,1.91962,13.8418,-95.9946,5.26671,-0.507601,82.156,-87.1935,14.2516,-34.3893,-16.457,-22.0185,-25.2372,-50.6381,6.66682,-6.72948,10.7652,-97.3432,25.0282,99.5139,21.2592,-2.77926,-39.2382,-44.3922,69.5071,85.1074,-18.6605,-2.26502,10.7927
-0.471187,-0.0624169,-0.0458865,-0.479549,17.6678,10.1814,-45.7368,14.6041,-3.53942,-80.3201,9.03497,1.85274,13.7933,-95.7409,5.31928,-0.37379,81.6543,-87.4924,14.5707,-34.4174,-16.6191,-22.8132,-25.2622,-50.7298,6.71522,-5.33713,11.1049,-97.5417,25.0748,99.562,21.7256,-2.80881,-39.4284,-44.2625,69.6515,85.1437,-18.8331,-2.18908,10.8254
-0.276129,0.0411537,0.252341,-0.515704,22.2231,11.0321,-45.8371,14.8184,-3.46353,-79.4348,9.12607,2.03434,14.5442,-92.2111,5.06328,-0.583953,81.7815,-87.4318,14.6648,-34.4263,-16.86,-22.0292,-26.0549,-50.7662,6.79555,-26.7595,10.5875,-97.5056,25.1104,99.2934,21.8884,-6.18432,-40.2172,-43.4237,69.6073,84.8153,-19.9,-3.07228,12.7785
-0.476089,0.0487711,0.153629,-0.452698,18.7359,10.3389,-45.728,14.7091,-3.61909,-80.2505,9.01126,1.83687,13.8365,-96.0652,5.08594,-0.533908,81.858,-87.3347,13.2678,-34.1771,-16.6646,-22.5899,-25.2199,-50.6644,6.88241,-5.22124,10.7302,-97.6072,25.0041,99.481,21.7701,-2.8114,-39.4652,-44.3707,70.0128,85.1135,-18.7501,-2.40446,9.78429
-0.432545,0.0189963,0.163228,-0.492697,18.8463,10.4053,-45.9138,14.3295,-3.73967,-80.2749,9.00987,1.90938,13.7469,-96.0038,5.11237,-0.547359,81.8204,-87.1935,13.2653,-34.4387,-16.7086,-22.8771,-25.2271,-50.6202,6.79821,-5.19244,10.7387,-97.6514,25.0894,99.466,21.6294,-2.25855,-39.9508,-44.2154,69.9795,85.0477,-11.4125,-2.3643,10.7335
-0.453767,-0.0262031,0.137452,-0.542568,17.7658,10.2012,-45.7701,-53.7362,-3.7456,-80.4842,9.0687,1.96313,13.4328,-95.936,5.46975,-0.422255,81.7985,-87.3864,14.2852,-34.3935,-16.5019,-22.0467,-25.2072,-50.6077,6.6461,-6.67164,10.7678,-97.5597,24.9568,99.7174,21.3135,-2.43933,-39.3913,-44.7697,69.6203,85.057,-18.9,-2.33038,10.7263
-0.276129,0.027295,0.248585,-0.562008,22.4089,11.025,-45.8371,15.4263,-3.46227,-79.4647,9.04195,2.06931,14.6143,-92.2207,5.0576,-0.593305,81.7791,-87.5048,14.7365,-34.3999,-16.8017,-21.3643,-26.0507,-50.7658,6.68791,-26.7492,10.563,-97.4895,25.0231,99.2917,21.8884,-6.09656,-40.245,-43.4224,69.6073,84.8021,-20.0865,-3.07803,12.8321
-0.441392,-0.00103902,0.130838,-0.542568,17.7798,10.2012,-45.7701,-53.7381,-3.7456,-80.4784,9.0646,1.96313,13.4443,-95.9764,5.46975,-0.43148,81.7985,-87.3868,14.2852,-34.385,-16.5019,-22.048,-25.3148,-50.6077,6.64077,-6.67164,10.7678,-97.5461,24.9568,99.6964,21.3103,-2.44438,-39.4359,-44.7615,69.6121,85.057,-18.9056,-2.30129,10.7199
-0.212877,0.0448533,0.594665,-0.556685,22.3571,11.0321,-45.8371,15.4263,-3.49537,-79.4594,9.01649,1.99633,14.5442,-92.2172,5.05824,-0.591614,81.8159,-87.4482,14.7335,-34.3887,-17.0056,-22.0108,-26.1931,-50.7838,6.66498,-26.7595,10.5875,-97.5057,25.0941,99.2824,21.884,-6.18432,-40.2202,-43.4237,69.606,84.7046,-19.8899,-3.11388,12.8321
-0.276129,0.027295,0.248585,-0.565127,22.4089,11.025,-45.8371,15.4263,-3.46227,-79.4647,9.04195,2.06931,14.5655,-92.2207,5.0576,-0.593305,81.7791,-87.4482,14.7365,-34.4,-16.8017,-21.314,-26.0507,-50.7668,6.68791,-26.7492,10.563,-97.4916,25.0231,99.2917,21.8884,-6.08139,-40.245,-43.4224,69.6073,84.8021,-20.0865,-3.07803,12.8321
-0.276129,0.0411537,0.256165,-0.495025,22.2138,11.0321,-45.8371,14.809,-3.46353,-79.4348,9.01649,2.04187,14.5442,-92.2111,5.08593,-0.616266,81.7815,-87.4482,14.7344,-34.4049,-16.86,-22.0108,-26.0485,-50.7662,6.79555,-26.7595,10.5875,-97.4921,25.1104,99.2934,21.8884,-6.18432,-40.2343,-43.4237,69.6073,84.8153,-19.9,-3.07228,12.8292
-0.432545,0.00476982,0.193398,-0.642584,18.861,10.4023,-45.6262,14.336,-3.76254,-80.2691,9.03446,1.97192,13.7048,-95.9882,5.15331,-0.534426,81.8165,-87.3631,13.1127,-34.4017,-16.5482,-22.8659,-25.2046,-50.7616,6.74106,-5.17439,10.7136,-97.6381,25.0004,99.466,21.6138,-2.66003,-39.4741,-44.4216,69.9618,85.0324,-11.4172,-2.37553,10.6079
-0.432545,0.0189963,0.181967,-0.486911,18.7914,10.3375,-45.4122,14.5932,-3.70078,-80.2749,9.07494,1.9245,13.704,-95.9398,5.10325,-0.534859,81.9142,-87.2664,13.266,-34.4725,-16.578,-22.8828,-25.2163,-50.6321,6.74882,-5.16063,10.7963,-97.636,25.0049,99.4651,21.6232,-2.27883,-39.4467,-44.334,69.9819,85.0778,-12.0323,-2.37553,10.7607
-0.0265933,-0.00223341,0.174487,-0.519207,21.864,10.9461,-45.7092,15.3063,-3.57559,-80.5635,8.91693,2.03123,14.6587,-93.5448,5.02362,-0.529019,81.7675,-87.5295,15.0118,-34.3958,-16.7701,-21.9594,-26.1692,-50.7126,6.66048,-24.5731,10.5704,-97.5889,25.0346,99.2787,21.8587,-2.76312,-40.2391,-43.4213,69.5098,84.8208,-19.2937,-2.05456,12.5959
-0.451016,-0.021515,0.130838,-0.542568,17.7798,10.2804,-45.7546,-53.7381,-3.7456,-80.4723,9.0687,1.96313,13.4325,-95.9666,5.50111,-0.406483,81.8335,-87.8893,14.276,-34.385,-16.472,-22.0467,-25.3148,-50.5948,6.64077,-6.64652,10.7678,-97.6032,24.9545,99.6892,21.3182,-2.43933,-39.3653,-44.7598,69.6121,85.0749,-18.9018,-2.24861,10.7322
-0.211185,0.0448533,0.242313,-0.556685,22.3571,11.0321,-45.8371,15.4263,-3.49537,-79.4594,9.01649,1.99633,14.5442,-92.189,5.05824,-0.583953,81.8159,-87.4482,14.7335,-34.3887,-17.0327,-22.0108,-26.1808,-50.7801,6.66498,-26.7943,10.5875,-97.5057,25.0941,99.2934,21.884,-6.18432,-40.2202,-43.4237,69.6181,84.7094,-19.8899,-3.11388,12.8321
-0.286744,0.0453662,0.253337,-0.58019,22.4011,11.0321,-45.8731,15.4273,-3.45107,-79.4605,9.01649,2.03548,14.5442,-92.2111,5.00646,-0.583953,81.7852,-87.584,15.3308,-34.4,-16.8477,-22.0108,-26.0549,-50.7568,6.63853,-26.7088,10.9895,-97.4949,25.1119,99.2934,21.8884,-6.20031,-40.2734,-43.4273,69.6073,84.8021,-19.8886,-2.98112,12.8321
-0.432545,0.0189963,0.163228,-0.492697,18.8463,10.4053,-45.9053,14.3241,-3.73967,-80.2749,9.00987,1.90938,13.7469,-96.0038,5.11237,-0.547359,81.8204,-87.1935,13.2653,-34.4387,-16.7086,-22.8771,-25.2271,-50.6202,6.79821,-5.19244,10.7387,-97.6407,25.0894,99.4335,21.6294,-2.25855,-39.9508,-44.2154,69.9795,85.0477,-11.4125,-2.3643,10.7335
-0.451016,-0.021515,0.130838,-0.542568,17.7798,10.2804,-45.7546,-53.7381,-3.7456,-80.4723,9.0687,1.96313,13.4325,-95.9666,5.50111,-0.406483,81.8335,-87.8893,14.276,-34.385,-16.472,-22.0312,-25.3148,-50.5948,6.64077,-6.64652,10.7678,-97.6032,24.9679,99.6892,21.3182,-2.43933,-39.3614,-44.7598,69.6121,85.0749,-18.9018,-2.24861,10.7322
-0.276129,0.0336888,0.253337,-0.562008,22.4011,11.007,-45.8279,15.437,-3.43944,-79.4647,9.01649,2.03434,14.5442,-92.2111,5.00646,-0.583953,81.7852,-87.584,14.7335,-34.4,-16.8477,-22.0108,-26.0522,-50.7568,6.64155,-26.7595,10.5875,-97.4892,25.1119,99.4259,21.8884,-6.19214,-40.2202,-43.4273,69.6073,84.8021,-19.904,-3.07228,12.8321
-0.432545,0.0134801,0.174639,-0.523152,18.8425,10.3768,-45.8004,14.3301,-3.73967,-80.2749,9.02687,1.90938,13.7096,-95.9919,5.14575,-0.488441,81.8204,-87.314,13.2334,-34.4282,-16.5627,-22.8868,-25.1884,-50.6131,6.76099,-5.17274,10.7451,-97.6407,25.0026,99.4689,22.1553,-2.26196,-39.1107,-44.3805,69.92,85.0352,-11.4125,-2.35491,10.7785
-0.276129,0.0411537,0.244689,-0.562008,22.4011,11.0245,-45.8371,15.4241,-3.45107,-79.4647,9.01649,2.02384,14.524,-92.2111,5.00646,-0.583953,81.7778,-87.5719,14.7288,-34.4,-16.8477,-22.0108,-26.0549,-50.7568,6.63853,-26.732,10.9766,-97.4892,25.1119,99.2934,21.8884,-6.19223,-40.2202,-43.4273,69.6073,84.8021,-19.904,-2.98112,12.8321
-0.276129,0.0336888,0.253337,-0.54783,22.4011,11.007,-45.8279,15.437,-3.43791,-79.4647,9.01649,2.03434,14.5442,-92.2111,5.00646,-0.583953,81.7852,-87.584,14.7335,-34.4092,-16.8477,-22.0108,-26.0549,-50.7568,6.64155,-26.7595,10.5875,-97.4892,25.1119,99.4259,21.8884,-6.19214,-40.2202,-43.4273,69.6073,84.8021,-19.904,-3.07228,12.8493
-0.276129,0.027295,0.241445,-0.562008,22.4089,11.025,-45.8371,15.4263,-3.46227,-79.4647,9.04195,2.06931,14.6143,-92.2207,5.0576,-0.593305,81.7791,-87.5048,14.6962,-34.4,-16.8017,-21.3643,-26.0507,-50.7658,6.68791,-26.7492,10.563,-97.4895,25.0231,99.2917,21.8884,-6.09656,-40.245,-43.4224,69.6073,84.8021,-20.0865,-3.07803,12.8321
-0.276129,0.0411537,0.253337,-0.562008,22.4011,11.0245,-45.8713,15.4241,-3.48609,-79.4647,9.01649,2.02384,14.52,-92.2111,5.00646,-0.57947,81.8624,-87.5719,14.7335,-34.4,-16.8477,-22.0097,-26.0549,-50.7568,6.63853,-26.732,10.9766,-97.4892,25.1119,99.2934,21.8884,-6.19223,-40.2202,-43.4273,69.6073,84.7799,-19.904,-2.98112,12.8321
-0.548618,0.0332559,0.111307,-0.402718,18.7557,10.9637,-46.1259,14.7205,-3.62733,-80.6183,9.02197,1.83687,13.8408,-96.0677,5.09436,-0.541233,81.8468,-87.3347,13.2777,-34.4221,-16.6439,-22.5982,-25.2199,-50.6753,6.88241,-5.22124,10.7067,-97.6059,25.0087,99.4279,21.7896,-2.82628,-39.4615,-44.3836,69.9885,85.0773,-18.7501,-2.4271,9.79523
-0.265426,0.0411537,0.262434,-0.562008,22.4089,11.0112,-45.8287,15.4263,-3.45734,-79.4748,9.03543,1.99633,14.5882,-92.1996,5.04768,-0.583953,81.745,-87.4482,14.7335,-34.3833,-16.9777,-22.0145,-26.0549,-50.8378,6.62161,-26.7595,10.5881,-97.5003,25.3373,99.2934,21.9008,-6.17503,-40.2202,-43.4237,69.6073,84.766,-19.9686,-3.11388,12.8321
-0.276129,0.037422,0.272655,-0.624266,22.4152,11.0321,-45.8371,15.4263,-3.46353,-79.4647,8.98187,2.06258,14.5458,-92.2201,5.01927,-0.594845,81.7852,-87.4482,14.7152,-34.4021,-16.8477,-21.9609,-26.0726,-50.7458,6.66032,-26.7595,10.5982,-97.506,25.1157,99.2934,21.8876,-6.17367,-40.2202,-43.4237,69.5992,84.7923,-19.888,-3.07803,12.8248
-0.0265933,-0.00223341,0.174487,-0.519207,21.865,10.9461,-45.7092,15.3063,-3.57559,-80.5635,8.91693,2.03123,14.6587,-93.5448,5.02362,-0.529019,81.7675,-87.5295,15.0118,-34.3958,-16.7701,-21.9594,-26.1692,-50.7126,6.66048,-24.5731,10.5704,-97.5889,25.0346,99.2787,21.8587,-2.76312,-40.2391,-43.4213,69.5098,84.8208,-19.2937,-2.05456,12.5959
-0.465476,-0.052064,0.316404,-0.462605,17.8799,10.3429,-45.7281,-53.6201,-3.74454,-80.3014,9.06641,1.98465,13.822,-95.9946,5.26671,-0.462952,82.156,-87.1905,14.2516,-34.3893,-16.4541,-22.0185,-25.2331,-50.65,6.63404,-6.72725,10.7652,-97.269,25.0282,99.5139,21.2781,-2.77926,-39.2382,-44.3933,69.5116,85.101,-18.6605,-2.25814,10.7927
-0.453767,-0.0262031,0.137452,-0.542568,17.7658,10.2012,-45.7701,-53.7362,-3.7456,-80.4842,9.0687,1.96313,13.4328,-95.936,5.46975,-0.422255,81.7985,-87.3864,14.2852,-34.3864,-16.5019,-22.0467,-25.2072,-50.6077,6.6461,-6.67164,10.7678,-97.5597,24.9568,99.7174,21.3135,-2.43933,-39.3913,-44.7697,69.6203,85.057,-18.9,-2.33038,10.7263
-0.265426,0.0411537,0.262434,-0.567462,22.4089,11.0204,-45.8287,15.4263,-3.45734,-79.4624,9.03543,1.99633,14.5442,-92.1996,5.04408,-0.581119,81.745,-87.4482,14.7335,-34.3887,-16.9777,-22.0108,-26.0549,-50.8378,6.66032,-26.7604,10.5881,-97.5003,25.0997,99.2934,21.9008,-6.18432,-40.2202,-43.4237,69.6073,84.7564,-19.9353,-3.14716,12.8321
-0.476089,0.0487711,0.153629,-0.452698,18.7359,10.3389,-45.728,14.7091,-3.61909,-80.2505,9.01126,1.83687,13.8365,-96.0652,5.08594,-0.533908,81.858,-87.3347,13.2678,-34.1771,-16.6677,-22.5899,-25.2199,-50.6644,6.88241,-5.22124,10.7302,-97.6072,25.0041,99.481,21.8025,-2.8114,-39.4652,-44.3707,70.018,85.1135,-18.7501,-2.40446,9.78429
-0.453767,-0.0262031,0.137452,-0.542568,17.7658,10.2012,-45.7701,-53.7362,-3.7456,-80.4842,9.0687,1.96313,13.4328,-95.936,5.46975,-0.470463,81.7985,-87.3864,14.2852,-34.3935,-16.5019,-22.0467,-25.2072,-50.6077,6.6461,-6.67164,10.7678,-97.5597,24.9568,99.7174,21.3135,-2.43933,-39.3913,-44.7697,69.6203,85.057,-18.9,-2.33038,10.7263
-0.286043,0.0411537,0.551314,-0.562008,22.4011,11.0245,-45.8467,15.4241,-3.45107,-79.4647,9.01649,2.02384,14.52,-92.2111,5.00646,-0.583953,81.7852,-87.5719,14.7335,-34.4,-16.8477,-22.0108,-26.0549,-50.7568,6.6424,-26.732,10.9766,-97.4892,25.1119,99.2934,21.8884,-6.19223,-40.2314,-43.4273,69.6073,84.7237,-19.904,-2.98112,12.8321
-0.441392,-0.00103902,0.130838,-0.542568,17.7798,10.2012,-45.7701,-53.7381,-3.7456,-80.4784,9.0646,1.96313,13.4443,-95.9764,5.46975,-0.43148,81.7985,-87.3868,14.2852,-34.385,-16.5019,-22.048,-25.3148,-50.6077,6.64077,-6.67164,10.7678,-97.5461,24.9568,99.6964,21.3103,-2.44438,-39.4359,-44.7615,69.6121,85.057,-18.9056,-2.30129,10.7199
-0.276129,0.0411537,0.256165,-0.495025,22.2138,11.0321,-45.8371,14.809,-3.46353,-79.4348,9.01649,2.03434,14.5442,-92.2111,5.06328,-0.583953,81.7815,-87.4482,14.7358,-34.4049,-16.86,-22.0108,-26.0549,-50.7662,6.79555,-26.7595,10.5875,-97.4892,25.1104,99.2951,21.8884,-6.18432,-40.2202,-43.4237,69.6073,84.8153,-19.9,-3.07228,12.8292
-0.274156,0.0448533,0.255304,-0.560589,22.3436,11.0321,-45.8371,15.4263,-3.50899,-79.5242,9.01649,1.99633,14.4956,-92.2172,5.05824,-0.583953,81.8159,-87.4482,14.7335,-34.3236,-16.9996,-22.0108,-26.1931,-50.7838,6.66498,-26.7595,10.5875,-97.5057,25.0941,99.2934,21.8983,-6.18432,-40.2202,-43.3824,69.6583,84.7094,-19.8899,-3.11214,12.8321
-0.276129,0.0451508,0.253337,-0.534349,22.2273,11.0218,-45.8371,14.8191,-3.46353,-79.4348,9.06107,2.03434,14.5442,-92.2111,5.06328,-0.583953,81.7815,-87.4482,14.7335,-34.4049,-16.86,-21.5202,-26.0549,-50.7614,6.79555,-26.7595,10.5804,-97.4892,25.1172,99.2934,21.8353,-6.18706,-40.2202,-43.4237,69.6073,84.8109,-19.9019,-3.07228,12.8292
-0.286744,0.0453662,0.253337,-0.562964,22.3967,11.0321,-45.8828,15.4241,-3.45107,-79.4605,9.01649,2.03548,14.5442,-92.2111,5.00646,-0.583953,81.7852,-87.584,15.3308,-34.4,-16.8477,-22.0108,-26.0549,-50.7568,6.63853,-26.7088,10.9895,-97.4949,25.1119,99.2934,21.8884,-6.20031,-40.2641,-43.4273,69.6073,84.8021,-19.8886,-2.98112,12.8311
